,Year,first_letter,Count,total,percentage
3028,1997,L,123317,3623928,3.4028545820998652
3029,1997,M,340555,3623928,9.397399727588407
3030,1997,N,110541,3623928,3.050308946535362
3031,1997,O,22741,3623928,0.6275235048819955
3032,1997,P,52411,3623928,1.4462483802106443
3033,1997,Q,6230,3623928,0.17191290776196436
3034,1997,R,153252,3623928,4.228891964741021
3035,1997,S,245792,3623928,6.782474707003009
3036,1997,T,182530,3623928,5.036799848120603
3037,1997,U,1954,3623928,0.05391939354203505
3038,1997,V,39231,3623928,1.0825546202904692
3039,1997,W,37203,3623928,1.0265932435743756
3040,1997,X,3907,3623928,0.10781119271685308
3041,1997,Y,11558,3623928,0.31893569629418683
3042,1997,Z,36627,3623928,1.0106988880573786
3043,1998,A,448148,3676165,12.190638885904196
3044,1998,B,187706,3676165,5.106027613015194
3045,1998,C,297467,3676165,8.091774988337031
3046,1998,D,231676,3676165,6.302111031468936
3047,1998,E,164529,3676165,4.4755608086144125
3048,1998,F,25956,3676165,0.7060618878641193
3049,1998,G,82461,3676165,2.243125648603912
3050,1998,H,89538,3676165,2.4356360500684815
3051,1998,I,47179,3676165,1.283375474169413
3052,1998,J,472555,3676165,12.854564471398863
3053,1998,K,245760,3676165,6.685227676124439
3054,1998,L,126119,3676165,3.4307219616094486
3055,1998,M,346079,3676165,9.414131302593871
3056,1998,N,119239,3676165,3.243570405572111
3057,1998,O,24940,3676165,0.6784243906353497
3058,1998,P,52292,3676165,1.4224606349279751
3059,1998,Q,6127,3676165,0.166668253465228
3060,1998,R,150866,3676165,4.103896315861774
3061,1998,S,243701,3676165,6.6292182206184975
3062,1998,T,181480,3676165,4.936666335705824
3063,1998,U,2226,3676165,0.06055223310161541
3064,1998,V,40033,3676165,1.0889881166922595
3065,1998,W,37651,3676165,1.0241923308665417
3066,1998,X,4163,3676165,0.11324301275922055
3067,1998,Y,11316,3676165,0.30782078606373764
3068,1998,Z,36958,3676165,1.005341163957548
3069,1999,A,445386,3691441,12.06536959415036
3070,1999,B,184988,3691441,5.011267957418255
3071,1999,C,296132,3691441,8.022124693310824
3072,1999,D,230114,3691441,6.233717401957663
3073,1999,E,170485,3691441,4.618386153266434
3074,1999,F,27999,3691441,0.7584842883849424
3075,1999,G,89016,3691441,2.4114160296751326
3076,1999,H,92981,3691441,2.5188266587492527
3077,1999,I,52635,3691441,1.4258659423244202
3078,1999,J,473192,3691441,12.818625571964986
3079,1999,K,245339,3691441,6.646157963787042
3080,1999,L,133519,3691441,3.6169885960523276
3081,1999,M,337862,3691441,9.15257754356632
3082,1999,N,121725,3691441,3.2974927677294583
3083,1999,O,26604,3691441,0.7206941679414625
3084,1999,P,52498,3691441,1.4221546545102575
3085,1999,Q,5962,3691441,0.16150874414625616
3086,1999,R,148941,3691441,4.034765827220318
3087,1999,S,243822,3691441,6.605062900910512
3088,1999,T,176713,3691441,4.787100755504422
3089,1999,U,2487,3691441,0.06737206418848359
3090,1999,V,40050,3691441,1.0849421675708755
3091,1999,W,37511,3691441,1.0161614393945346
3092,1999,X,4742,3691441,0.1284593198157576
3093,1999,Y,11616,3691441,0.31467386313366513
3094,1999,Z,39122,3691441,1.0598029333260373
3095,2000,A,458012,3777007,12.126321185001775
3096,2000,B,183452,3777007,4.857073338757381
3097,2000,C,301108,3777007,7.97213243184352
3098,2000,D,227987,3777007,6.036181558572701
3099,2000,E,181417,3777007,4.803194698871355
3100,2000,F,30325,3777007,0.8028844002671957
3101,2000,G,97013,3777007,2.568515229121895
3102,2000,H,102655,3777007,2.7178927653562726
3103,2000,I,58288,3777007,1.5432325118804386
3104,2000,J,486478,3777007,12.879986719643357
3105,2000,K,247656,3777007,6.556937808163978
3106,2000,L,140901,3777007,3.730493483332173
3107,2000,M,345057,3777007,9.135725721450875
3108,2000,N,122594,3777007,3.245797532278865
3109,2000,O,29145,3777007,0.7716427319303354
3110,2000,P,55870,3777007,1.479213567779991
3111,2000,Q,5968,3777007,0.15800870901218875
3112,2000,R,147975,3777007,3.9177846374126393
3113,2000,S,245075,3777007,6.488603277674625
3114,2000,T,170055,3777007,4.502374499173552
3115,2000,U,2500,3777007,0.06618997528995842
3116,2000,V,39485,3777007,1.0454044697296034
3117,2000,W,38018,3777007,1.0065641922294557
3118,2000,X,5416,3777007,0.14339396246816594
3119,2000,Y,13438,3777007,0.35578435517858453
3120,2000,Z,41119,3777007,1.0886662375791203
3121,2001,A,468597,3740300,12.528326604817796
3122,2001,B,170669,3740300,4.56297623185306
3123,2001,C,294768,3740300,7.880865171242949
3124,2001,D,219557,3740300,5.8700371627944286
3125,2001,E,186221,3740300,4.978771756276235
3126,2001,F,30890,3740300,0.8258695826537978
3127,2001,G,100547,3740300,2.688206828329278
3128,2001,H,97550,3740300,2.6080795658102294
3129,2001,I,65353,3740300,1.7472662620645403
3130,2001,J,486889,3740300,13.017378285164291
3131,2001,K,239513,3740300,6.403577253161512
3132,2001,L,144126,3740300,3.8533272732133783
3133,2001,M,341418,3740300,9.128091329572493
3134,2001,N,124144,3740300,3.319092051439724
3135,2001,O,31039,3740300,0.8298532203299201
3136,2001,P,54441,3740300,1.4555249578910783
3137,2001,Q,5716,3740300,0.15282196615244767
3138,2001,R,142765,3740300,3.8169398176616847
3139,2001,S,237530,3740300,6.350560115498757
3140,2001,T,159623,3740300,4.267652327353421
3141,2001,U,2491,3740300,0.06659893591423148
3142,2001,V,37679,3740300,1.0073790872389914
3143,2001,W,37247,3740300,0.9958292115605701
3144,2001,X,6015,3740300,0.1608159773280218
3145,2001,Y,14656,3740300,0.3918402267197818
3146,2001,Z,40856,3740300,1.0923187979573832
3147,2002,A,485845,3735021,13.007825123339334
3148,2002,B,166281,3735021,4.451942840482022
3149,2002,C,281774,3735021,7.54410751639683
3150,2002,D,211595,3735021,5.66516225745451
3151,2002,E,198752,3735021,5.321308769080549
3152,2002,F,30516,3735021,0.8170235187432682
3153,2002,G,103150,3735021,2.761697993130427
3154,2002,H,96376,3735021,2.5803335510027923
3155,2002,I,69995,3735021,1.8740189144853536
3156,2002,J,485388,3735021,12.995589583030457
3157,2002,K,239376,3735021,6.408959949622774
3158,2002,L,152040,3735021,4.070659843679594
3159,2002,M,333917,3735021,8.940163924111806
3160,2002,N,120876,3735021,3.2362870248922295
3161,2002,O,33816,3735021,0.9053764356344983
3162,2002,P,53595,3735021,1.4349316911471182
3163,2002,Q,5686,3735021,0.15223475316470778
3164,2002,R,141472,3735021,3.7877163207382236
3165,2002,S,232362,3735021,6.22116984081214
3166,2002,T,151870,3735021,4.066108329779136
3167,2002,U,2522,3735021,0.0675230473938433
3168,2002,V,37985,3735021,1.0169956206404196
3169,2002,W,37252,3735021,0.9973705636460946
3170,2002,X,7363,3735021,0.1971340991121603
3171,2002,Y,14925,3735021,0.3995961468489735
3172,2002,Z,40292,3735021,1.078762341630743
3173,2003,A,504567,3798793,13.282297824598496
3174,2003,B,167649,3798793,4.413217566737646
3175,2003,C,283999,3798793,7.476032518750035
3176,2003,D,212887,3798793,5.60406950312902
3177,2003,E,214733,3798793,5.652663885607876
3178,2003,F,31253,3798793,0.8227086866802167
3179,2003,G,109265,3798793,2.876308343202696
3180,2003,H,96880,3798793,2.5502837348599936
3181,2003,I,73562,3798793,1.936457185216462
3182,2003,J,480792,3798793,12.656441138014102
3183,2003,K,242349,3798793,6.379631635627421
3184,2003,L,162432,3798793,4.275884471725624
3185,2003,M,329952,3798793,8.685706223002938
3186,2003,N,121644,3798793,3.202175006640267
3187,2003,O,37697,3798793,0.992341514791672
3188,2003,P,55121,3798793,1.4510135192941547
3189,2003,Q,5973,3798793,0.15723415305861627
3190,2003,R,142725,3798793,3.757114430820526
3191,2003,S,229844,3798793,6.050448129182085
3192,2003,T,150152,3798793,3.952623899222727
3193,2003,U,2361,3798793,0.062151320169327465
3194,2003,V,38834,3798793,1.022272074314131
3195,2003,W,37152,3798793,0.9779948525755416
3196,2003,X,9009,3798793,0.23715427505526096
3197,2003,Y,17004,3798793,0.4476158611432631
3198,2003,Z,40957,3798793,1.0781582465799004
3199,2004,A,512972,3816939,13.439355462584023
3200,2004,B,167743,3816939,4.3946995223135605
3201,2004,C,285098,3816939,7.469283632774849
3202,2004,D,209037,3816939,5.476561192096599
3203,2004,E,220803,3816939,5.7848186727636985
3204,2004,F,31376,3816939,0.8220199484456001
3205,2004,G,108192,3816939,2.8345226371183823
3206,2004,H,91872,3816939,2.406954892388901
3207,2004,I,76561,3816939,2.005821942661384
3208,2004,J,473574,3816939,12.407167104321028
3209,2004,K,245346,3816939,6.427820827107795
3210,2004,L,170371,3816939,4.463550504736911
3211,2004,M,330386,3816939,8.655784124399158
3212,2004,N,124428,3816939,3.2598896655146965
3213,2004,O,39347,3816939,1.030852209060716
3214,2004,P,57608,3816939,1.5092722204887214
3215,2004,Q,5812,3816939,0.15226861105194503
3216,2004,R,146382,3816939,3.835062598590127
3217,2004,S,226243,3816939,5.927341254340193
3218,2004,T,146544,3816939,3.8393068372326624
3219,2004,U,2458,3816939,0.06439715174908481
3220,2004,V,38021,3816939,0.9961123298014456
3221,2004,W,39104,3816939,1.024485851096913
3222,2004,X,9351,3816939,0.24498688608856467
3223,2004,Y,17739,3816939,0.46474413135761405
3224,2004,Z,40571,3816939,1.062919789915427
3225,2005,A,521429,3840220,13.578102296222614
3226,2005,B,168182,3840220,4.379488675127988
3227,2005,C,281977,3840220,7.342730364406205
3228,2005,D,207069,3840220,5.392112951862133
3229,2005,E,222076,3840220,5.782897854810401
3230,2005,F,31889,3840220,0.8303951336121367
3231,2005,G,113292,3840220,2.950143481363047
3232,2005,H,93127,3840220,2.4250433568910115
3233,2005,I,77989,3840220,2.0308471910463464
3234,2005,J,470666,3840220,12.256224903781554
3235,2005,K,242068,3840220,6.303493029045211
3236,2005,L,179707,3840220,4.67960168948654
3237,2005,M,332845,3840220,8.667341975199337
3238,2005,N,129517,3840220,3.372645317195369
3239,2005,O,40208,3840220,1.0470233476207091
3240,2005,P,58009,3840220,1.5105644989089166
3241,2005,Q,5955,3840220,0.1550692408247444
3242,2005,R,145374,3840220,3.7855643687080427
3243,2005,S,225481,3840220,5.87156464994193
3244,2005,T,144387,3840220,3.759862716198551
3245,2005,U,2742,3840220,0.0714021592512929
3246,2005,V,39319,3840220,1.0238736322398196
3247,2005,W,38270,3840220,0.9965574888938655
3248,2005,X,9358,3840220,0.24368395560671005
3249,2005,Y,18731,3840220,0.48775851383514485
3250,2005,Z,40553,3840220,1.0560072079203795
3251,2006,A,547982,3950840,13.87001245304796
3252,2006,B,174435,3950840,4.4151370341497
3253,2006,C,286193,3950840,7.243851940346863
3254,2006,D,208354,3950840,5.273663322230209
3255,2006,E,222522,3950840,5.632270605744601
3256,2006,F,32967,3950840,0.834430146500491
3257,2006,G,115578,3950840,2.925403205394296
3258,2006,H,94173,3950840,2.383619685940205
3259,2006,I,84940,3950840,2.1499225481163498
3260,2006,J,478812,3950840,12.119245527533385
3261,2006,K,248238,3950840,6.2831701612821576
3262,2006,L,194718,3950840,4.928521529598768
3263,2006,M,334862,3950840,8.475716556479128
3264,2006,N,134610,3950840,3.4071235484099587
3265,2006,O,42164,3950840,1.067216085693169
3266,2006,P,59349,3950840,1.5021868767148252
3267,2006,Q,6072,3950840,0.15368883579188222
3268,2006,R,147962,3950840,3.745076996284334
3269,2006,S,233475,3950840,5.909502789280254
3270,2006,T,143707,3950840,3.637378380293811
3271,2006,U,2809,3950840,0.07109880430490731
3272,2006,V,42655,3950840,1.079643822579502
3273,2006,W,39161,3950840,0.9912069332091403
3274,2006,X,10894,3950840,0.27573883022344614
3275,2006,Y,20827,3950840,0.5271537192090796
3276,2006,Z,43381,3950840,1.098019661641575
3277,2007,A,560776,3991547,14.049089237831849
3278,2007,B,179012,3991547,4.484777455958805
3279,2007,C,288717,3991547,7.233210582262966
3280,2007,D,209040,3991547,5.237067232328719
3281,2007,E,224462,3991547,5.623433721311562
3282,2007,F,32444,3991547,0.8128176869770042
3283,2007,G,119201,3991547,2.9863358742863357
3284,2007,H,94658,3991547,2.3714614909958467
3285,2007,I,87901,3991547,2.202178754252424
3286,2007,J,483819,3991547,12.12108989321684
3287,2007,K,249424,3991547,6.248805287774389
3288,2007,L,202722,3991547,5.078782737620275
3289,2007,M,330533,3991547,8.280824452273768
3290,2007,N,132031,3991547,3.307765134670843
3291,2007,O,44099,3991547,1.104809739181325
3292,2007,P,60388,3991547,1.512897129859676
3293,2007,Q,6109,3991547,0.15304842959383919
3294,2007,R,148327,3991547,3.716027895951118
3295,2007,S,235633,3991547,5.903300149039959
3296,2007,T,137718,3991547,3.4502412222629473
3297,2007,U,2990,3991547,0.07490829996490082
3298,2007,V,42931,3991547,1.0755479016030627
3299,2007,W,39926,3991547,1.0002638074911807
3300,2007,X,11399,3991547,0.28557849876250985
3301,2007,Y,21757,3991547,0.5450768837245309
3302,2007,Z,45530,3991547,1.1406605008033228
3303,2008,A,548063,3923523,13.968645016226489
3304,2008,B,177996,3923523,4.53663709885223
3305,2008,C,287865,3923523,7.336901045310554
3306,2008,D,197410,3923523,5.031447502665334
3307,2008,E,222755,3923523,5.677423071051195
3308,2008,F,30604,3923523,0.7800132686873507
3309,2008,G,119296,3923523,3.0405327049185136
3310,2008,H,91247,3923523,2.3256394826792146
3311,2008,I,85352,3923523,2.175391860835275
3312,2008,J,466188,3923523,11.881872490616214
3313,2008,K,250160,3923523,6.375902473363862
3314,2008,L,207084,3923523,5.278011623737136
3315,2008,M,331712,3923523,8.454442601712797
3316,2008,N,126741,3923523,3.2302856386976706
3317,2008,O,44640,3923523,1.1377529837342613
3318,2008,P,63035,3923523,1.6065918308622122
3319,2008,Q,6048,3923523,0.15414717844141604
3320,2008,R,147596,3923523,3.7618232389615147
3321,2008,S,224091,3923523,5.711474101209551
3322,2008,T,130964,3923523,3.337918498247621
3323,2008,U,3412,3923523,0.08696266085352373
3324,2008,V,42766,3923523,1.0899897872396824
3325,2008,W,40451,3923523,1.0309866923170834
3326,2008,X,11334,3923523,0.28887303578951873
3327,2008,Y,21300,3923523,0.5428794478839553
3328,2008,Z,45413,3923523,1.1574546651058246
3329,2009,A,532444,3812228,13.96674070910764
3330,2009,B,176508,3812228,4.630048360171532
3331,2009,C,281448,3812228,7.382769341183161
3332,2009,D,184206,3812228,4.831977520756891
3333,2009,E,220912,3812228,5.7948265423788925
3334,2009,F,30746,3812228,0.8065099988772969
3335,2009,G,115490,3812228,3.0294620363734803
3336,2009,H,86836,3812228,2.277828083734761
3337,2009,I,87196,3812228,2.2872713804106155
3338,2009,J,440928,3812228,11.566149768586769
3339,2009,K,240324,3812228,6.304030084244699
3340,2009,L,214102,3812228,5.616190846927309
3341,2009,M,317407,3812228,8.326023522202766
3342,2009,N,123129,3812228,3.2298435455591847
3343,2009,O,45154,3812228,1.1844517169487239
3344,2009,P,64124,3812228,1.6820609890069536
3345,2009,Q,6053,3812228,0.15877854105263378
3346,2009,R,140567,3812228,3.687266343985722
3347,2009,S,215034,3812228,5.64063849276591
3348,2009,T,124380,3812228,3.26265900150778
3349,2009,U,3748,3812228,0.0983152109475089
3350,2009,V,42297,3812228,1.1095086652739552
3351,2009,W,40850,3812228,1.0715518589129507
3352,2009,X,11753,3812228,0.308297405086999
3353,2009,Y,20678,3812228,0.5424124685092288
3354,2009,Z,45914,3812228,1.2043875654866394
3355,2010,A,512180,3686589,13.89305941074527
3356,2010,B,173973,3686589,4.719077716555873
3357,2010,C,267229,3686589,7.248678927865297
3358,2010,D,171786,3686589,4.659754586149961
3359,2010,E,223155,3686589,6.053156454381001
3360,2010,F,30373,3686589,0.8238781160579604
3361,2010,G,112163,3686589,3.042460116926514
3362,2010,H,84032,3686589,2.2793970252718707
3363,2010,I,85514,3686589,2.3195967871655885
3364,2010,J,420847,3686589,11.415620238654215
3365,2010,K,229546,3686589,6.226514536879484
3366,2010,L,218462,3686589,5.925857208384228
3367,2010,M,300329,3686589,8.146527860849147
3368,2010,N,117522,3686589,3.187824842964594
3369,2010,O,43807,3686589,1.1882800062605297
3370,2010,P,62440,3686589,1.6937065672360005
3371,2010,Q,6339,3686589,0.17194756453729992
3372,2010,R,137444,3686589,3.728215974170161
3373,2010,S,209219,3686589,5.675137640783933
3374,2010,T,116229,3686589,3.1527517713528685
3375,2010,U,3578,3686589,0.09705448586755941
3376,2010,V,40977,3686589,1.111515278757681
3377,2010,W,40379,3686589,1.0952943222040754
3378,2010,X,11266,3686589,0.30559414135939755
3379,2010,Y,19427,3686589,0.5269640852289202
3380,2010,Z,48373,3686589,1.3121343333905677
3381,2011,A,510128,3646730,13.988641879162977
3382,2011,B,177701,3646730,4.872886119893713
3383,2011,C,262102,3646730,7.1873157595983255
3384,2011,D,161580,3646730,4.430818843182797
3385,2011,E,227321,3646730,6.2335571868495885
3386,2011,F,30352,3646730,0.8323072999646259
3387,2011,G,111644,3646730,3.061482478823494
3388,2011,H,87590,3646730,2.4018778467284387
3389,2011,I,82996,3646730,2.2759019724520324
3390,2011,J,400472,3646730,10.98167399286484
3391,2011,K,223933,3646730,6.14065203620778
3392,2011,L,220216,3646730,6.038725104408607
3393,2011,M,300716,3646730,8.246182196104455
3394,2011,N,115880,3646730,3.17764133895298
3395,2011,O,44824,3646730,1.2291559835798098
3396,2011,P,62689,3646730,1.7190469269729318
3397,2011,Q,6426,3646730,0.17621266175450334
3398,2011,R,137687,3646730,3.7756291252711334
3399,2011,S,206359,3646730,5.6587408445374345
3400,2011,T,108913,3646730,2.986593468669191
3401,2011,U,3277,3646730,0.08986132781971794
3402,2011,V,41513,3646730,1.1383623136344068
3403,2011,W,42106,3646730,1.1546234571794456
3404,2011,X,11509,3646730,0.31559780954444117
3405,2011,Y,18494,3646730,0.5071392727182983
3406,2011,Z,50302,3646730,1.3793727531240316
3407,2012,A,512951,3643336,14.079157124130193
3408,2012,B,176734,3643336,4.850883915181032
3409,2012,C,259310,3643336,7.117378139155981
3410,2012,D,157946,3643336,4.335202682376811
3411,2012,E,234817,3643336,6.445109646763296
3412,2012,F,30980,3643336,0.8503195972043205
3413,2012,G,111850,3643336,3.069988603850976
3414,2012,H,94328,3643336,2.5890557445154663
3415,2012,I,83361,3643336,2.2880404113153436
3416,2012,J,383881,3643336,10.536524767410967
3417,2012,K,218725,3643336,6.003426529971432
3418,2012,L,226327,3643336,6.212081455018148
3419,2012,M,297220,3643336,8.157908027148746
3420,2012,N,115401,3643336,3.1674542232722978
3421,2012,O,46047,3643336,1.2638691572778356
3422,2012,P,66195,3643336,1.8168788165571332
3423,2012,Q,6525,3643336,0.17909410496314365
3424,2012,R,139002,3643336,3.815239659476919
3425,2012,S,206601,3643336,5.670654586895087
3426,2012,T,103803,3643336,2.8491195980826367
3427,2012,U,3243,3643336,0.08901182871961301
3428,2012,V,41681,3643336,1.144033929343876
3429,2012,W,44351,3643336,1.2173184136736221
3430,2012,X,11367,3643336,0.31199428216337993
3431,2012,Y,18472,3643336,0.5070078631232475
3432,2012,Z,52218,3643336,1.4332468924084958
3433,2013,A,508348,3626802,14.016425490004695
3434,2013,B,170654,3626802,4.705357502284381
3435,2013,C,257383,3626802,7.096692899143653
3436,2013,D,153339,3626802,4.227939655928281
3437,2013,E,238286,3626802,6.570140856876113
3438,2013,F,31972,3626802,0.8815479863527151
3439,2013,G,109994,3626802,3.032809621258618
3440,2013,H,97525,3626802,2.6890081123811007
3441,2013,I,81403,3626802,2.244484259135183
3442,2013,J,380142,3626802,10.481465489431185
3443,2013,K,214598,3626802,5.917003464760414
3444,2013,L,229537,3626802,6.328909049901263
3445,2013,M,296911,3626802,8.186578699361034
3446,2013,N,115141,3626802,3.174725281391154
3447,2013,O,49429,3626802,1.362881127781445
3448,2013,P,67782,3626802,1.8689192296684518
3449,2013,Q,7035,3626802,0.19397254109819062
3450,2013,R,139144,3626802,3.8365480111679657
3451,2013,S,205717,3626802,5.67213208771805
3452,2013,T,98004,3626802,2.7022153401260947
3453,2013,U,3124,3626802,0.08613649159783192
3454,2013,V,43656,3626802,1.2037050823287294
3455,2013,W,46138,3626802,1.2721400285981974
3456,2013,X,11231,3626802,0.3096667532443183
3457,2013,Y,17318,3626802,0.47750056385763545
3458,2013,Z,52991,3626802,1.4610943746033005
3459,2014,A,517815,3670151,14.108820045823729
3460,2014,B,167513,3670151,4.564199129681586
3461,2014,C,259840,3670151,7.079817696874052
3462,2014,D,152231,3670151,4.147812991890524
3463,2014,E,248933,3670151,6.782636463731329
3464,2014,F,34792,3670151,0.9479718954342751
3465,2014,G,110742,3670151,3.0173690401294118
3466,2014,H,102829,3670151,2.801764832019173
3467,2014,I,81729,3670151,2.2268566061723347
3468,2014,J,368628,3670151,10.043946420733098
3469,2014,K,214264,3670151,5.838015929044881
3470,2014,L,239132,3670151,6.515590230483705
3471,2014,M,298113,3670151,8.122635826155381
3472,2014,N,117072,3670151,3.189841507883463
3473,2014,O,54352,3670151,1.4809199948448988
3474,2014,P,71171,3670151,1.93918451856613
3475,2014,Q,6859,3670151,0.18688604365324477
3476,2014,R,143989,3670151,3.923244574950731
3477,2014,S,205637,3670151,5.602957480496034
3478,2014,T,95424,3670151,2.6000020162658157
3479,2014,U,3218,3670151,0.08768031615047991
3480,2014,V,45630,3670151,1.2432730969379735
3481,2014,W,49417,3670151,1.3464568624015743
3482,2014,X,11382,3670151,0.31012347993311445
3483,2014,Y,16884,3670151,0.46003556801886347
3484,2014,Z,52555,3670151,1.4319574317241988
